index,0,1,2
26457,0.0504,0.133,0.8166
26458,0.308,0.1836666666666667,0.5083333333333333
26459,0.087,0.14116666666666666,0.7718333333333334
26460,0.07896666666666667,0.0885,0.8325333333333333
26461,0.12113333333333334,0.193,0.6858666666666665
26462,0.05533333333333333,0.10886666666666664,0.8358000000000001
26463,0.384,0.594,0.022
26464,0.047,0.030000000000000006,0.923
26465,0.045,0.12899999999999998,0.826
26466,0.05083333333333333,0.28250000000000003,0.6666666666666667
26467,0.033999999999999996,0.14133333333333334,0.8246666666666667
26468,0.09,0.14550000000000002,0.7645000000000001
26469,0.5753333333333333,0.10697619047619047,0.3176904761904762
26470,0.158,0.263,0.5790000000000001
26471,0.052000000000000005,0.1076285714285714,0.8403714285714285
26472,0.143,0.168,0.6890000000000001
26473,0.030800000000000004,0.07,0.8992000000000001
26474,0.21615,0.7678499999999999,0.016
26475,0.42316666666666664,0.29100000000000004,0.28583333333333333
26476,0.05600000000000001,0.19449999999999998,0.7495
26477,0.13416190476190476,0.193,0.6728380952380952
26478,0.10299999999999998,0.0813,0.8157
26479,0.05033333333333334,0.128,0.8216666666666665
26480,0.05458333333333334,0.13066666666666668,0.8147500000000001
26481,0.04166666666666667,0.4174333333333333,0.5409
26482,0.1315,0.06966666666666667,0.7988333333333333
26483,0.034999999999999996,0.16,0.8049999999999999
26484,0.10933333333333332,0.2046666666666667,0.686
26485,0.022666666666666665,0.048,0.9293333333333333
26486,0.04,0.2336666666666667,0.7263333333333333
26487,0.09083333333333335,0.12466666666666666,0.7844999999999999
26488,0.086,0.8993333333333334,0.014666666666666666
26489,0.002,0.376,0.6220000000000001
26490,0.11574999999999999,0.25233333333333335,0.6319166666666667
26491,0.098,0.1075,0.7945
26492,0.059357142857142865,0.229,0.7116428571428572
26493,0.5780000000000001,0.414,0.008
26494,0.08600000000000001,0.14450000000000002,0.7695
26495,0.086,0.09943333333333335,0.8145666666666667
26496,0.20380000000000004,0.06103333333333334,0.7351666666666666
26497,0.0935,0.5952,0.3113
26498,0.3171428571428571,0.4083333333333333,0.2745238095238095
26499,0.014000000000000002,0.024,0.962
26500,0.10700000000000001,0.258,0.635
26501,0.11399999999999999,0.21783333333333332,0.6681666666666667
26502,0.096,0.144,0.76
26503,0.19733333333333333,0.324,0.4786666666666667
26504,0.12496666666666667,0.21933333333333332,0.6557000000000001
26505,0.08249999999999999,0.0815,0.836
26506,0.152,0.8160000000000001,0.032
26507,0.148,0.8320000000000001,0.02
26508,0.25766666666666665,0.29,0.45233333333333337
26509,0.10566666666666666,0.066,0.8283333333333334
26510,0.018,0.15416666666666665,0.8278333333333332
26511,0.076,0.07866666666666666,0.8453333333333333
26512,0.16607142857142856,0.255,0.5789285714285715
26513,0.0376,0.12383333333333332,0.8385666666666667
26514,0.06,0.10106666666666667,0.8389333333333333
26515,0.1873,0.08713333333333333,0.7255666666666667
26516,0.051533333333333334,0.2981666666666667,0.6503
26517,0.2572,0.7288,0.013999999999999999
26518,0.10766666666666666,0.15350000000000003,0.7388333333333333
26519,0.5094,0.129,0.36160000000000003
26520,0.029833333333333333,0.739,0.23116666666666666
26521,0.0468,0.129,0.8242
26522,0.1263,0.193,0.6807000000000001
26523,0.16799999999999998,0.25566666666666665,0.5763333333333334
26524,0.06713333333333334,0.19327619047619046,0.7395904761904761
26525,0.269,0.1139333333333333,0.6170666666666668
26526,0.10600000000000001,0.11166666666666666,0.7823333333333333
26527,0.075,0.501,0.42400000000000004
26528,0.05929523809523809,0.9307047619047619,0.01
26529,0.366,0.0505,0.5835000000000001
26530,0.081,0.21866666666666665,0.7003333333333334
26531,0.08866666666666667,0.092,0.8193333333333334
26532,0.4926666666666667,0.015,0.4923333333333334
26533,0.0863,0.07916666666666666,0.8345333333333332
26534,0.06,0.14266666666666666,0.7973333333333332
26535,0.05583333333333333,0.12733333333333333,0.8168333333333333
26536,0.096,0.21799999999999997,0.686
26537,0.027999999999999997,0.079,0.893
26538,0.08533333333333334,0.28800000000000003,0.6266666666666667
26539,0.041999999999999996,0.1234,0.8346
26540,0.15266666666666667,0.36133333333333334,0.48599999999999993
26541,0.04000000000000001,0.10800000000000001,0.852
26542,0.0536,0.10899999999999999,0.8373999999999999
26543,0.1398333333333333,0.1395,0.7206666666666667
26544,0.1285,0.12266666666666666,0.7488333333333335
26545,0.10799999999999998,0.23716666666666666,0.6548333333333334
26546,0.056666666666666664,0.19,0.7533333333333333
26547,0.05499999999999999,0.093,0.852
26548,0.155,0.062,0.783
26549,0.299,0.665,0.036
26550,0.055366666666666675,0.3183238095238095,0.6263095238095239
26551,0.064,0.39266666666666666,0.5433333333333332
26552,0.079,0.13516666666666666,0.7858333333333334
26553,0.0956,0.12026666666666666,0.7841333333333333
26554,0.22600000000000003,0.449,0.325
26555,0.148,0.1645,0.6875000000000001
26556,0.033999999999999996,0.08666666666666667,0.8793333333333333
26557,0.14509999999999998,0.09140000000000001,0.7635
26558,0.4840000000000001,0.1105,0.40549999999999997
26559,0.19266666666666668,0.12416666666666668,0.6831666666666667
26560,0.092,0.2284,0.6796
26561,0.10032380952380952,0.12847619047619047,0.7712
26562,0.10083333333333333,0.10033333333333332,0.7988333333333333
26563,0.11533333333333333,0.12466666666666668,0.76
26564,0.046666666666666676,0.09766666666666667,0.8556666666666667
26565,0.06585714285714286,0.6333333333333334,0.30080952380952375
26566,0.15,0.14033333333333334,0.7096666666666667
26567,0.026000000000000002,0.054000000000000006,0.9199999999999999
26568,0.23700000000000002,0.753,0.01
26569,0.054000000000000006,0.16499999999999998,0.7809999999999999
26570,0.17099999999999999,0.3243333333333333,0.5046666666666667
26571,0.087,0.12116666666666667,0.7918333333333334
26572,0.17200000000000001,0.2645666666666666,0.5634333333333335
26573,0.1339952380952381,0.18323809523809523,0.6827666666666667
26574,0.20983333333333332,0.09283333333333334,0.6973333333333332
26575,0.0998,0.1602,0.74
26576,0.06213333333333334,0.0764,0.8614666666666666
26577,0.0955,0.1733333333333333,0.7311666666666665
26578,0.14,0.38,0.4800000000000001
26579,0.23425555555555552,0.7297444444444444,0.036
26580,0.12066666666666667,0.10116666666666667,0.7781666666666667
26581,0.1095,0.18623333333333333,0.7042666666666667
26582,0.05233333333333333,0.07086666666666666,0.8768
26583,0.07666666666666667,0.13199999999999998,0.7913333333333333
26584,0.07,0.21600000000000003,0.7140000000000001
26585,0.08533333333333333,0.5403333333333334,0.37433333333333335
26586,0.19692857142857143,0.33799999999999997,0.4650714285714286
26587,0.11117142857142859,0.4969380952380952,0.3918904761904762
26588,0.034999999999999996,0.0795,0.8855000000000001
26589,0.1197,0.05700000000000001,0.8233
26590,0.04,0.5139095238095238,0.44609047619047615
26591,0.22599999999999998,0.742,0.032
26592,0.2,0.12566666666666665,0.6743333333333333
26593,0.29733333333333334,0.43999999999999995,0.26266666666666666
26594,0.092,0.15599999999999997,0.752
26595,0.0385,0.0645,0.897
26596,0.0621,0.09866666666666667,0.8392333333333333
26597,0.04,0.5934999999999999,0.3665
26598,0.07866666666666666,0.11600000000000002,0.8053333333333335
26599,0.07657142857142858,0.11984285714285714,0.8035857142857143
26600,0.032,0.098,0.8699999999999999
26601,0.054200000000000005,0.20179999999999998,0.744
26602,0.101,0.135,0.764
26603,0.13966666666666666,0.11633333333333333,0.744
26604,0.03858333333333334,0.122,0.8394166666666667
26605,0.072,0.13966666666666666,0.7883333333333333
26606,0.12049999999999998,0.25461904761904763,0.6248809523809523
26607,0.13799999999999998,0.8620000000000001,0.0
26608,0.04,0.10866666666666666,0.8513333333333332
26609,0.07200000000000001,0.152,0.7759999999999999
26610,0.22610000000000002,0.7552333333333333,0.018666666666666665
26611,0.058333333333333334,0.15999999999999998,0.7816666666666665
26612,0.09646666666666667,0.3758333333333333,0.5277000000000001
26613,0.16483333333333333,0.2256333333333333,0.6095333333333334
26614,0.0335,0.10100000000000002,0.8654999999999999
26615,0.12,0.202,0.678
26616,0.093,0.05133333333333333,0.8556666666666667
26617,0.13499999999999998,0.11266666666666666,0.7523333333333333
26618,0.08406666666666666,0.10799999999999998,0.8079333333333333
26619,0.15733333333333333,0.3166666666666666,0.526
26620,0.13319999999999999,0.8628,0.004
26621,0.0485,0.08266666666666668,0.8688333333333332
26622,0.09571428571428571,0.25033333333333335,0.653952380952381
26623,0.018,0.8030333333333333,0.17896666666666666
26624,0.046333333333333324,0.18433333333333335,0.7693333333333333
26625,0.712,0.1265,0.1615
26626,0.14533333333333334,0.14133333333333334,0.7133333333333333
26627,0.057666666666666665,0.078,0.8643333333333334
26628,0.056133333333333334,0.14466666666666667,0.7992000000000001
26629,0.037,0.10900000000000001,0.8540000000000001
26630,0.05399999999999999,0.32666666666666666,0.6193333333333333
26631,0.038,0.09150000000000001,0.8705
26632,0.24299999999999997,0.18133333333333332,0.5756666666666668
26633,0.073,0.16746666666666665,0.7595333333333334
26634,0.11416666666666667,0.06499999999999999,0.8208333333333334
26635,0.05233333333333333,0.21600000000000003,0.7316666666666667
26636,0.065,0.32416666666666666,0.6108333333333333
26637,0.044000000000000004,0.12893333333333334,0.8270666666666667
26638,0.0304,0.726,0.24359999999999998
26639,0.27,0.37533333333333335,0.3546666666666667
26640,0.03833333333333334,0.11400000000000002,0.8476666666666667
26641,0.08683333333333333,0.7205,0.19266666666666668
26642,0.057333333333333326,0.04083333333333333,0.9018333333333333
26643,0.10999999999999999,0.11000000000000001,0.78
26644,0.101,0.11866666666666666,0.7803333333333333
26645,0.0475,0.06342424242424241,0.8890757575757575
26646,0.49783333333333335,0.11623333333333334,0.38593333333333335
26647,0.09366666666666666,0.1085,0.7978333333333334
26648,0.12216666666666667,0.594,0.28383333333333327
26649,0.08313333333333334,0.0928,0.8240666666666666
26650,0.472,0.522,0.006
26651,0.31133333333333335,0.6506666666666666,0.038000000000000006
26652,0.1956,0.152,0.6524
26653,0.09683333333333333,0.078,0.8251666666666667
26654,0.085,0.58,0.335
26655,0.10200000000000001,0.306,0.592
26656,0.07750000000000001,0.11785000000000001,0.80465
26657,0.134,0.18466666666666667,0.6813333333333333
26658,0.08299999999999999,0.213,0.704
26659,0.2066666666666667,0.23172380952380953,0.5616095238095238
26660,0.08199999999999999,0.44700000000000006,0.4709999999999999
26661,0.03816666666666667,0.13633333333333333,0.8254999999999999
26662,0.071,0.26599999999999996,0.663
26663,0.12000000000000002,0.3571666666666667,0.5228333333333334
26664,0.09966666666666667,0.202,0.6983333333333334
26665,0.14303333333333332,0.4366666666666667,0.42029999999999995
26666,0.012,0.742,0.246
26667,0.10299999999999998,0.05386666666666666,0.8431333333333333
26668,0.08566666666666667,0.4968333333333333,0.4175
26669,0.023333333333333334,0.3559333333333334,0.6207333333333332
26670,0.21000000000000002,0.2555,0.5344999999999999
26671,0.0964,0.1256,0.7779999999999999
26672,0.0528,0.1,0.8472
